,Unnamed: 0,content,label,origin,cnn,bilstm,svm
1391,4395,"我 原来 是 讨厌 一个 人 , 现在 是 讨厌 两 个 人 了",3,3,3,3,3
1392,4396,肠胃 宣布 系统 彻底 崩溃 [ 拜拜 ] [ 拜拜 ] [ 拜拜 ],2,5,3,0,0
1393,4397,睡 咯 睡 咯 ! 不 早 咯 ! [ 风扇 ],5,5,5,5,5
1394,4398,我 刷 屏 刷 的 想 睡觉 ~ ~ ~ ~ [ 睡觉 ],3,5,5,5,5
1395,4399,facetime 是 个 好 功能,1,1,1,1,1
1396,4400,"七 月 七 日 , 雨 。 。 [ 微风 ] [ 浮云 ]",0,0,5,0,0
1397,4401,go   back   school,0,0,0,0,0
1398,4402,"带 我 实习 的 老师 一 周四 天 不能 在 学校 , 我 居然 很 开心 · · ·",1,2,5,2,5
1399,4403,心情 不 爽 ! ! 今晚 去 看 通宵 电影 !   谁 玩 感情 谁 完蛋,3,5,5,5,5
1400,4404,今天 下午 考试 。 数学 悲剧 了 。,2,2,2,2,2
1401,4405,交 的 团费 都 去 哪里 了 [ 怒 ],4,4,4,4,3
1402,4406,给 我 下 一 集 《 开讲 啦 》 的 具体 日期 [ 悲 催 ],2,5,0,2,0
1403,4407,今天 心情 怪怪 的,0,5,5,5,5
1404,4408,"10 月 , 离职 季 , 好多 人 走 了",2,2,0,0,0
1405,4409,有钱 的 话 是否 能 帮 著 抢 票 呢 ?,0,0,0,0,0
1406,4410,今天 只 吃 了 两 片 面包   怎么 还 有点 饱 啊,5,4,2,3,3
1407,4411,我 在 : # 巴黎 贝 甜 ( 欧阳 店 ) #   [ 呵呵 ],5,5,1,5,1
1408,4412,卒然 临 之 而 不 惊   无故 加之 而 不 怒,0,3,0,0,0
1409,4413,对不起 … … 忘记 你 我 做 不到 … …,1,2,2,2,2
1410,4414,"2010 年 拉屎 地 , 中午 继续 代 班 主持 《 快活 多 一点 》",0,0,0,0,0
1411,4415,"夏天 , 我们 一起 到 海边 走走 吧 。",5,5,5,5,5
1412,4416,"现在 不 想 睡觉 , 明天 不 想 上班 ! [ 崩溃 ] [ 惊恐 ] [ 大哭 ] [ 闭眼 ]",2,2,2,2,2
1413,4417,重 来 吗,2,4,0,0,3
1414,4418,"猫 了 个 咪 的 , 没 一 件 顺心 的 事情 , 烦 死 了",3,3,0,2,2
1415,4419,多 希望 我 也 能 是 个 话 痨 啊 [ 失望 ],2,1,1,1,1
1416,4420,"念 家 , 思亲 , 辗转 , 惆怅 ! 赶紧 睡着 迎接 明天 吧 !",2,1,2,2,5
1417,4421,来 了 一 堆 新人 啊 !,5,4,3,4,5
1418,4422,"节奏 不 对 呀 [ 泪 ] [ 泪 ] [ 抓狂 ] , 求 [ 甩 甩手 ] [ 甩 甩手 ] [ 甩 甩手 ]",2,2,2,2,1
1419,4423,"我 最 讨厌 的 事儿 就是 感冒 , 没有 之 一 ! [ 晕 ] [ 睡觉 ]",3,3,3,3,3
1420,4424,躺 了 三 个 小时 没 睡着 · · · · · · 坑 爹 啊 · · · · ·,3,3,2,2,2
1421,4425,"又 几 条 寡 佬 , 都 系 弊",4,2,3,3,3
1422,4426,"六 级 感觉 不是 很 难 , 应该 差 几百 分 就 能 通过 了 。",2,3,3,0,0
1423,4427,"真 难受 … 喝 多 了 不说 , 还 感冒 了 … 还 发烧 了 …",2,3,2,2,2
1424,4428,"学生 生涯 最后 一个 暑假 , 过 得 如此 不 爽 。 。 。",3,2,2,2,2
1425,4429,"王者 之 剑 睇 完 , 疯狂 的 蠢 贼 开场 啦 [ 奥特曼 ]",5,5,5,5,5
1426,4430,"亲 , 要 深知 林家 的 女儿 是 条 强悍 货 [ 给 力 ] [ 心 ] @ 艾 诗琳 ashlyn",1,1,1,1,1
1427,4431,呃   我 室友 打 起来 了   有时 真 觉得 谈 恋爱 好 麻烦 … …,3,2,2,2,2
1428,4432,"吃 完 营养 餐 , 再 加 根 冰淇淋 !   哈哈 , 好 爽 !",5,5,5,5,5
1429,4433,为了 这 份 工作 我 快要 烦 死 了 ! ! ! !,4,4,2,1,4
1430,4434,"看来 是 太 久 没 运动 , 去 个 图书 馆 爬 个 五 楼 就 喘气 了 . . . . . . [ 惊恐 ]",2,3,3,3,3
1431,4435,"妈 的 , 差点 被 新疆 人 给 坑 了 。",3,3,3,3,3
1432,4436,好 想 去 旅游 !,1,1,1,1,1
1433,4437,"傻 了 吧 , 又 想 哭 了 吧 , 你 说 你 像 啥",3,3,3,3,3
1434,4438,怎么 看 都 不 顺眼 。,3,3,3,3,3
1435,4439,大叔 和 loli   绝对 是 我 心头 好 ~,1,1,1,1,1
1436,4440,good   feeling   to   hezui,1,1,0,0,0
1437,4441,"闲 得 蛋 疼 , 闷 得 发慌 ! 老夫 最近 又 白 了 , 赶紧 晒晒 !",5,3,3,3,3
1438,4442,"女孩 子 , 从来 就 应该 骄傲 地 活着 , 而 不是 卑微 地 恋爱",1,3,0,0,0
1439,4443,没 人 觉得 佟 大为 和 包 贝尔 很 像 么 [ 星星 眼 ] [ 星星 眼 ] [ 星星 眼 ],1,0,0,0,1
1440,4444,百度 魔 图 充分 的 让 我 认识 到 自己 长 的 是 多么 的 不堪,2,1,1,1,0
1441,4445,"不要 得罪 女人 , 尤其 不要 得罪 看 起来 没有 杀伤 力 的 女人 。",0,0,3,0,3
1442,4446,最终 还是 在 twitter 上 承认 了 . . . 梦 一 场 . . . 再见 … …,2,2,2,2,2
1443,4447,"又 晒 红 了 , 彻底 黑 了",2,3,3,3,3
1444,4448,"怎么 才 能 让 心情 好 起来 啊 , 我 要 疯 了 。 。 [ 泪 ]",2,2,2,2,2
1445,4449,[ 鼓掌 ] [ 酷 ],5,5,5,5,0
1446,4450,"以为 看 了 场 谍战片 , 实际 看 了 场 恐怖 片 。",3,3,3,3,2
1447,4451,"公积 金 , 好 复杂 的 一个 名词 ! 不 懂 . . .",0,1,1,1,1
1448,4452,"吃 完 烧烤 , 睡觉 安稳 多 了 。",5,0,0,0,5
1449,4453,thank   u   mom   [ 威武 ] [ 猪头 ] [ 鲸鱼 ] [ 小鸡 ],5,5,5,5,0
1450,4454,"把 常用 的 东西 的 密码 都 改 了 , 大家 也 赶紧 改 吧 ~",0,3,3,3,3
1451,4455,"回来 后 听到 的 噩耗 , 早 知道 不 回来 了",2,0,2,2,5
1452,4456,"“ 法海 你 不 懂 爱 , 雷锋 塔 也 倒 下来 。 ”",0,0,0,0,0
1453,4457,我 只是 想 占有 你   安抚 我 空虚 的 心灵 ~ ~ ~,1,2,2,2,2
1454,4458,酱油 罗 。 命大 啊 ~,5,2,1,5,5
1455,4459,"终于 在 超市 买 到 了 小米 椒 , 准备 做 泡椒 鸡爪 去 啦",5,5,5,5,5
1456,4460,金牛 座 能 不能 少 一点,3,0,0,0,3
1457,4461,严肃 的 问题   有 小 朋友 们 要约 饭 的 吗 ? 办完 事情 了 ~ 不 想 吃 外卖,3,0,0,0,3
1458,4462,滑 回家 呀 滑 回家   太 爽 了,5,5,5,2,5
1459,4463,"尼玛 弄 到 现在 刚 把 笔试 内容 全部 整理 到 纸 上 , 现在 开始 背",4,4,3,3,3
1460,4464,愿 我们 伟大 的 革命 友谊 长存 。,1,1,1,1,1
1461,4465,"工作 , 待遇 。 不 想 去",3,3,3,3,0
1462,4466,"分行 贷 审 会 取消 不 了 了 , 变化 真 快 !",3,3,3,3,3
1463,4467,"入手 一 大 套 护肤 品 。 等 我 来 拯救 你 , 我 的 脸 。 [ 抓狂 ]",1,2,1,2,0
1464,4468,这 两 天 承受 了 有生之年 最大 的 无助,2,5,2,2,0
1465,4469,杭州 醋 鱼 酸甜 口   片 川 是 汤面   如果 有 咸 豆浆   就 完美 了,1,0,0,0,0
1466,4470,操 ! 搞 毛 啊 !,4,4,4,4,4
1467,4471,爱 是 唯一 的 理性 行为 。,1,1,0,0,0
1468,4472,砍伐 个 新鲜 竹子 [ 嘻嘻 ] [ 嘻嘻 ],5,5,5,5,0
1469,4473,走 吧   只要 觉得 不够   就 不停 地 走 吧,0,0,0,0,0
1470,4474,"没 人 一起 去 看 演唱 会 , 唉 , 算 了 算 了 [ 泪 ] [ 泪 ] [ 泪 ]",2,2,2,2,2
1471,4475,"拒绝 了 一个 人 , 轻松 不少 。 [ 微风 ]",5,0,0,0,0
1472,4476,"好 大雨 , 心情 好 郁闷 , 早上 好",2,2,2,2,2
1473,4477,成都 估计 没有 新疆 米粉 吧,0,0,3,0,3
1474,4478,离开 没有 送 人 伤感,2,2,2,2,2
1475,4479,"今天 我 算 见识 到 了 什么 叫 猫 抓 老鼠 了 , 看 上去 真的 很 猛 。",5,5,5,5,3
1476,4480,肿 么 突然 发烧 了 呢 ? 总是 38 度   哎   赶快 好 吧   可怜 的 苗苗,2,2,2,2,2
1477,4481,"到 家 啦 ! ! [ 困 ]   嘿嘿 , 首要 任务 : 织 围脖 ! ! ! !",5,5,5,5,5
1478,4482,你们 觉得 男生 什么 身高 比较 合适   po 主 177 好 想 长高 tat,2,1,0,0,0
1479,4483,"早晨 地球 人 , 好 日子 都 是 我 出没 的 时候 !",5,2,2,3,3
1480,4484,洗 了 头 就 仿佛 洗 了 澡 一样 舒服,5,5,5,5,5
1481,4485,[ 蛋糕 ] [ 鲜花 ],5,5,5,5,0
1482,4486,"最近 真是 睡 得 早 , 起 得 晚 , 典型 一头 猪 [ 猪头 ]",5,3,3,3,3
1483,4487,"想 吃 肯德基 , 想 吃 蛋糕",1,1,1,1,1
1484,4488,新年 快乐 ! [ 礼物 ] [ 礼物 ] [ 礼物 ] [ 礼物 ],5,5,5,5,4
1485,4489,又 到 一 年 双喜临门 ~ 好 日子 。,5,5,2,2,2
1486,4490,"妈 , 生日 快乐 。 [ 爱 你 ]",1,1,5,1,4
1487,4491,给 牙齿 钻 了 个 洞 ~,2,3,3,3,5
1488,4492,三 天 损失 五 位 数   怎 一个 心痛 了 得 [ 泪 ],2,2,2,2,2
1489,4493,喜欢 吃 糖 是 因为 怕 忘记 甜蜜 的 滋味 . . . . .,1,1,1,1,1
1490,4494,"吹 水 三 巨头 , 我 同学 , 我 亲戚 , 我 朋友 ` ` `",3,2,2,2,2
1491,4495,"其实 , 我 好 想 回 无锡 找 个 人 抱抱 我 。",2,2,2,2,2
1492,4496,here   i   am ~ ~ [ 呵呵 ] [ 呵呵 ],5,5,5,5,5
1493,4497,胃口 大 开 … … … … … … … …,2,2,2,2,2
1494,4498,保佑 今晚 作 个 好 梦 … [ 微风 ] [ 微风 ],5,5,5,5,5
1495,4499,"熬夜 的 结果 , 就是 脸上 不停 长 痘 ! [ 抓狂 ] [ 抓狂 ]",3,3,5,3,3
